No.,Time,Source,Destination,Protocol,Length,Info,Destination port,Identification,IP Flags,IP Header checksum,TCP Flags,TCP Checksum,Value
8900,37.51035106,162.247.242.21,192.168.188.128,TCP,60,[TCP Keep-Alive ACK] 443  >  54778 [ACK] Seq=3691 Ack=33291 Win=64240 Len=0,54778,0x5c2a (23594),0x00,0xcc6f,0x010,0x8d48,0
8901,37.52569622,104.16.79.173,192.168.188.128,TLSv1.2,1514,Server Hello,48672,0x5c2b (23595),0x00,0xa40a,0x010,0x7453,0
8902,37.5257171,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=197 Ack=1461 Win=32120 Len=0,443,0x23d4 (9172),0x02,0xe215,0x010,0x2dd7,0
8903,37.52573343,104.16.79.173,192.168.188.128,TCP,1514,"443  >  48672 [PSH, ACK] Seq=1461 Ack=197 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",48672,0x5c2c (23596),0x00,0xa409,0x018,0x666a,0
8904,37.52573787,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=197 Ack=2921 Win=35040 Len=0,443,0x23d5 (9173),0x02,0xe214,0x010,0x1cbb,0
8905,37.52666401,104.16.79.173,192.168.188.128,TLSv1.2,869,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",48672,0x5c2d (23597),0x00,0xa68d,0x018,0x1d18,0
8906,37.52668015,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=197 Ack=3736 Win=37960 Len=0,443,0x23d6 (9174),0x02,0xe213,0x010,0x0e24,0
8907,37.52936114,104.18.217.82,192.168.188.128,TLSv1.2,1514,Server Hello,57532,0x5c2e (23598),0x00,0x1a60,0x010,0x33fc,0
8908,37.52937933,192.168.188.128,104.18.217.82,TCP,54,57532  >  443 [ACK] Seq=197 Ack=1461 Win=32120 Len=0,443,0x355c (13660),0x02,0x46e6,0x010,0x0bd5,0
8909,37.5293943,104.18.217.82,192.168.188.128,TCP,1514,"443  >  57532 [PSH, ACK] Seq=1461 Ack=197 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",57532,0x5c2f (23599),0x00,0x1a5f,0x018,0x5053,0
8910,37.52939806,192.168.188.128,104.18.217.82,TCP,54,57532  >  443 [ACK] Seq=197 Ack=2921 Win=35040 Len=0,443,0x355d (13661),0x02,0x46e5,0x010,0xfab8,0
8911,37.52941713,104.18.217.82,192.168.188.128,TLSv1.2,869,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",57532,0x5c30 (23600),0x00,0x1ce3,0x018,0xad85,0
8912,37.52942105,192.168.188.128,104.18.217.82,TCP,54,57532  >  443 [ACK] Seq=197 Ack=3736 Win=37960 Len=0,443,0x355e (13662),0x02,0x46e4,0x010,0xec21,0
8913,37.53225142,104.16.79.173,192.168.188.128,TLSv1.2,1514,Server Hello,48670,0x5c31 (23601),0x00,0xa404,0x010,0xc93e,0
8914,37.53226833,192.168.188.128,104.16.79.173,TCP,54,48670  >  443 [ACK] Seq=197 Ack=1461 Win=32120 Len=0,443,0x876c (34668),0x02,0x7e7d,0x010,0x77e1,0
8915,37.53228268,104.16.79.173,192.168.188.128,TCP,1514,"443  >  48670 [PSH, ACK] Seq=1461 Ack=197 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",48670,0x5c32 (23602),0x00,0xa403,0x018,0xb074,0
8916,37.53228666,192.168.188.128,104.16.79.173,TCP,54,48670  >  443 [ACK] Seq=197 Ack=2921 Win=35040 Len=0,443,0x876d (34669),0x02,0x7e7c,0x010,0x66c5,0
8917,37.53229039,104.16.79.173,192.168.188.128,TLSv1.2,870,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",48670,0x5c33 (23603),0x00,0xa686,0x018,0xef71,0
8918,37.53229298,192.168.188.128,104.16.79.173,TCP,54,48670  >  443 [ACK] Seq=197 Ack=3737 Win=37960 Len=0,443,0x876e (34670),0x02,0x7e7b,0x010,0x582d,0
8919,37.54286164,23.74.28.34,192.168.188.128,TCP,60,"80  >  60856 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",60856,0x5c34 (23604),0x00,0x2e03,0x012,0x3cff,0
8920,37.54288827,192.168.188.128,23.74.28.34,TCP,54,60856  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0xdecc (57036),0x02,0xab6e,0x010,0xdd9c,0
8921,37.54290455,104.18.217.82,192.168.188.128,TLSv1.2,1514,Server Hello,57526,0x5c35 (23605),0x00,0x1a59,0x010,0x727f,0
8922,37.54290948,192.168.188.128,104.18.217.82,TCP,54,57526  >  443 [ACK] Seq=197 Ack=1461 Win=32120 Len=0,443,0x6b0f (27407),0x02,0x1133,0x010,0x6d8d,0
8923,37.54291179,104.18.217.82,192.168.188.128,TCP,1514,443  >  57526 [ACK] Seq=1461 Ack=197 Win=64240 Len=1460 [TCP segment of a reassembled PDU],57526,0x5c36 (23606),0x00,0x1a58,0x010,0xb213,0
8924,37.54291438,192.168.188.128,104.18.217.82,TCP,54,57526  >  443 [ACK] Seq=197 Ack=2921 Win=35040 Len=0,443,0x6b10 (27408),0x02,0x1132,0x010,0x5c71,0
8925,37.54291626,104.18.217.82,192.168.188.128,TLSv1.2,869,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",57526,0x5c37 (23607),0x00,0x1cdc,0x018,0x323b,0
8926,37.54291797,192.168.188.128,104.18.217.82,TCP,54,57526  >  443 [ACK] Seq=197 Ack=3736 Win=37960 Len=0,443,0x6b11 (27409),0x02,0x1131,0x010,0x4dda,0
8927,37.5435787,192.168.188.128,192.229.173.136,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0xc0f4 (49396),0x02,0x8dc6,0x018,0x73e2,0
8928,37.54436929,192.229.173.136,192.168.188.128,TCP,60,443  >  54158 [ACK] Seq=4427 Ack=325 Win=64240 Len=0,54158,0x5c38 (23608),0x00,0xf300,0x010,0xed52,0
8929,37.54763397,192.168.188.128,104.18.217.82,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x355f (13663),0x02,0x4686,0x018,0xb312,0
8930,37.54833999,104.18.217.82,192.168.188.128,TCP,60,443  >  57532 [ACK] Seq=3736 Ack=290 Win=64240 Len=0,57532,0x5c39 (23609),0x00,0x2009,0x010,0x851c,0
8931,37.55286531,192.168.188.128,104.16.79.173,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x23d7 (9175),0x02,0xe1b5,0x018,0x0de2,0
8932,37.5536358,104.16.79.173,192.168.188.128,TCP,60,443  >  48672 [ACK] Seq=3736 Ack=290 Win=64240 Len=0,48672,0x5c3a (23610),0x00,0xa9af,0x010,0xa71e,0
8933,37.5591296,192.168.188.128,104.16.79.173,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x876f (34671),0x02,0x7e1d,0x018,0x0299,0
8934,37.5593488,192.168.188.128,23.74.28.34,OCSP,485,Request,80,0x1ded (7661),0x02,0x6a9f,0x018,0x686e,0
8935,37.55964992,104.16.79.173,192.168.188.128,TCP,60,443  >  48670 [ACK] Seq=3737 Ack=290 Win=64240 Len=0,48670,0x5c3b (23611),0x00,0xa9ae,0x010,0xf127,0
8936,37.55966071,23.74.28.34,192.168.188.128,TCP,60,80  >  60566 [ACK] Seq=3448 Ack=2157 Win=64240 Len=0,60566,0x5c3c (23612),0x00,0x2dff,0x010,0xd08b,0
8937,37.55988416,192.168.188.128,35.231.90.176,TLSv1.2,736,Application Data,443,0x3203 (12803),0x02,0x0a63,0x018,0xb126,0
8938,37.55992274,192.168.188.128,192.229.173.136,TLSv1.2,412,Application Data,443,0xc0f5 (49397),0x02,0x8cdd,0x018,0xd034,0
8939,37.56024305,35.231.90.176,192.168.188.128,TCP,60,443  >  38604 [ACK] Seq=5013 Ack=1002 Win=64240 Len=0,38604,0x5c3d (23613),0x00,0xe2d2,0x010,0xa34d,0
8940,37.56025032,192.229.173.136,192.168.188.128,TCP,60,443  >  54158 [ACK] Seq=4427 Ack=683 Win=64240 Len=0,54158,0x5c3e (23614),0x00,0xf2fa,0x010,0xebec,0
8941,37.56064387,192.168.188.128,104.18.217.82,TLSv1.2,217,Application Data,443,0x3560 (13664),0x02,0x463f,0x018,0xb681,0
8942,37.56111968,104.18.217.82,192.168.188.128,TCP,60,443  >  57532 [ACK] Seq=3736 Ack=453 Win=64240 Len=0,57532,0x5c3f (23615),0x00,0x2003,0x010,0x8479,0
8943,37.56112764,192.168.188.128,104.18.217.82,TLSv1.2,556,Application Data,443,0x3561 (13665),0x02,0x44eb,0x018,0x732e,0
8944,37.56128617,104.18.217.82,192.168.188.128,TCP,60,443  >  57532 [ACK] Seq=3736 Ack=955 Win=64240 Len=0,57532,0x5c40 (23616),0x00,0x2002,0x010,0x8283,0
8945,37.56492761,192.168.188.128,104.18.217.82,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x6b12 (27410),0x02,0x10d3,0x018,0xf30e,0
8946,37.56532969,104.18.217.82,192.168.188.128,TCP,60,443  >  57526 [ACK] Seq=3736 Ack=290 Win=64240 Len=0,57526,0x5c41 (23617),0x00,0x2001,0x010,0xe6d4,0
8947,37.56533606,192.168.188.128,207.180.129.149,TLSv1.2,253,Client Hello,443,0x71fe (29182),0x02,0xf997,0x018,0xcc62,0
8948,37.56555138,207.180.129.149,192.168.188.128,TCP,60,443  >  50524 [ACK] Seq=1 Ack=200 Win=64240 Len=0,50524,0x5c42 (23618),0x00,0x101b,0x010,0xdb23,0
8949,37.58107953,104.18.217.82,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",57532,0x5c43 (23619),0x00,0x1efd,0x018,0x4b32,0
8950,37.58109476,192.229.173.136,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",54158,0x5c44 (23620),0x00,0xf1f2,0x018,0x03a0,0
8951,37.58109707,104.18.217.82,192.168.188.128,TLSv1.2,123,Application Data,57532,0x5c45 (23621),0x00,0x1fb8,0x018,0x73de,0
8952,37.58165037,192.168.188.128,104.18.217.82,TCP,54,57532  >  443 [ACK] Seq=955 Ack=4063 Win=40880 Len=0,443,0x3562 (13666),0x02,0x46e0,0x010,0xdc7c,0
8953,37.58282523,104.16.79.173,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",48672,0x5c46 (23622),0x00,0xa8a1,0x018,0x1fea,0
8954,37.5833101,104.16.79.173,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",48670,0x5c47 (23623),0x00,0xa8a0,0x018,0x427c,0
8955,37.58335415,104.16.79.173,192.168.188.128,TLSv1.2,123,Application Data,48672,0x5c48 (23624),0x00,0xa95c,0x018,0xcb17,0
8956,37.58335768,104.16.79.173,192.168.188.128,TLSv1.2,123,Application Data,48670,0x5c49 (23625),0x00,0xa95b,0x018,0x170d,0
8957,37.58344752,23.74.28.34,192.168.188.128,OCSP,916,Response,60566,0x5c4a (23626),0x00,0x2a93,0x018,0x002f,0
8958,37.58345887,192.168.188.128,23.74.28.34,TCP,54,60566  >  80 [ACK] Seq=2157 Ack=4310 Win=37066 Len=0,80,0x1dee (7662),0x02,0x6c4d,0x010,0x3754,0
8959,37.58418854,104.18.217.82,192.168.188.128,TLSv1.2,381,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",57526,0x5c4b (23627),0x00,0x1eb0,0x018,0x21af,0
8960,37.59287081,207.180.129.149,192.168.188.128,TLSv1.2,1514,Server Hello,50524,0x5c4c (23628),0x00,0x0a5d,0x010,0x89bf,0
8961,37.59289288,192.168.188.128,207.180.129.149,TCP,54,50524  >  443 [ACK] Seq=200 Ack=1461 Win=32120 Len=0,443,0x71ff (29183),0x02,0xfa5d,0x010,0x52e8,0
8962,37.59291239,207.180.129.149,192.168.188.128,TCP,1514,"443  >  50524 [PSH, ACK] Seq=1461 Ack=200 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",50524,0x5c4d (23629),0x00,0x0a5c,0x018,0x977a,0
8963,37.59291689,192.168.188.128,207.180.129.149,TCP,54,50524  >  443 [ACK] Seq=200 Ack=2921 Win=35040 Len=0,443,0x7200 (29184),0x02,0xfa5c,0x010,0x41cc,0
8964,37.59294043,207.180.129.149,192.168.188.128,TLSv1.2,1498,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",50524,0x5c4e (23630),0x00,0x0a6b,0x018,0xf3a2,0
8965,37.59294425,192.168.188.128,207.180.129.149,TCP,54,50524  >  443 [ACK] Seq=200 Ack=4365 Win=37960 Len=0,443,0x7201 (29185),0x02,0xfa5b,0x010,0x30c0,0
8966,37.59990233,192.229.173.136,192.168.188.128,TLSv1.2,601,Application Data,54158,0x5c4f (23631),0x00,0xf0c6,0x018,0x98ea,0
8967,37.59992872,104.18.217.82,192.168.188.128,TLSv1.2,92,Application Data,57532,0x5c50 (23632),0x00,0x1fcc,0x018,0xe1e0,0
8968,37.59993174,192.229.173.136,192.168.188.128,TCP,1514,443  >  54158 [ACK] Seq=5232 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU],54158,0x5c51 (23633),0x00,0xed33,0x010,0xc871,0
8969,37.5999392,192.168.188.128,192.229.173.136,TCP,54,54158  >  443 [ACK] Seq=683 Ack=6692 Win=46720 Len=0,443,0xc0f6 (49398),0x02,0x8e42,0x010,0x2784,0
8970,37.59995365,192.229.173.136,192.168.188.128,TCP,1514,"443  >  54158 [PSH, ACK] Seq=6692 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",54158,0x5c52 (23634),0x00,0xed32,0x018,0x03c2,0
8971,37.60099271,192.229.173.136,192.168.188.128,TCP,1514,443  >  54158 [ACK] Seq=8152 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU],54158,0x5c53 (23635),0x00,0xed31,0x010,0x7dcc,0
8972,37.60100856,192.168.188.128,192.229.173.136,TCP,54,54158  >  443 [ACK] Seq=683 Ack=9612 Win=52560 Len=0,443,0xc0f7 (49399),0x02,0x8e41,0x010,0x054c,0
8973,37.60103713,192.229.173.136,192.168.188.128,TCP,1514,443  >  54158 [ACK] Seq=9612 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU],54158,0x5c54 (23636),0x00,0xed30,0x010,0x253e,0
8974,37.60104063,192.229.173.136,192.168.188.128,TCP,1514,"443  >  54158 [PSH, ACK] Seq=11072 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",54158,0x5c55 (23637),0x00,0xed2f,0x018,0x36ad,0
8975,37.60104433,192.168.188.128,192.229.173.136,TCP,54,54158  >  443 [ACK] Seq=683 Ack=12532 Win=58400 Len=0,443,0xc0f8 (49400),0x02,0x8e40,0x010,0xe313,0
8976,37.60344486,192.229.173.136,192.168.188.128,TCP,1514,443  >  54158 [ACK] Seq=12532 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU],54158,0x5c56 (23638),0x00,0xed2e,0x010,0xcd1f,0
8977,37.60345864,192.229.173.136,192.168.188.128,TCP,1514,"443  >  54158 [PSH, ACK] Seq=13992 Ack=683 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",54158,0x5c57 (23639),0x00,0xed2d,0x018,0x15ed,0
8978,37.60346588,192.168.188.128,192.229.173.136,TCP,54,54158  >  443 [ACK] Seq=683 Ack=15452 Win=64240 Len=0,443,0xc0f9 (49401),0x02,0x8e3f,0x010,0xc0db,0
8979,37.6034938,192.229.173.136,192.168.188.128,TLSv1.2,847,Application Data,54158,0x5c58 (23640),0x00,0xefc7,0x018,0x0a95,0
8980,37.61562919,104.18.217.82,192.168.188.128,TLSv1.2,705,"Application Data, Application Data",57532,0x5c59 (23641),0x00,0x1d5e,0x018,0x3f79,0
8981,37.62272537,192.168.188.128,104.18.217.82,TLSv1.2,92,Application Data,443,0x3563 (13667),0x02,0x46b9,0x018,0x170d,0
8982,37.62305724,104.18.217.82,192.168.188.128,TCP,60,443  >  57532 [ACK] Seq=4752 Ack=993 Win=64240 Len=0,57532,0x5c5a (23642),0x00,0x1fe8,0x010,0x7e65,0
8983,37.62319861,192.168.188.128,35.186.249.84,TCP,74,54250  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3710505821 TSecr=0 WS=128,443,0x97b6 (38838),0x02,0x08ce,0x002,0xcd7e,0
8984,37.6245289,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=290 Ack=4063 Win=40880 Len=0,443,0x23d8 (9176),0x02,0xe211,0x010,0x0118,0
8985,37.62476253,192.168.188.128,104.16.79.173,TLSv1.2,217,Application Data,443,0x23d9 (9177),0x02,0xe16d,0x018,0x56c9,0
8986,37.62497915,104.16.79.173,192.168.188.128,TCP,60,443  >  48672 [ACK] Seq=4063 Ack=453 Win=64240 Len=0,48672,0x5c5b (23643),0x00,0xa98e,0x010,0xa534,0
8987,37.62499165,192.168.188.128,104.16.79.173,TLSv1.2,349,Application Data,443,0x23da (9178),0x02,0xe0e8,0x018,0x6519,0
8988,37.62508281,192.168.188.128,104.16.79.173,TLSv1.2,217,Application Data,443,0x8770 (34672),0x02,0x7dd6,0x018,0xe1da,0
8989,37.62521368,104.16.79.173,192.168.188.128,TCP,60,443  >  48672 [ACK] Seq=4063 Ack=748 Win=64240 Len=0,48672,0x5c5c (23644),0x00,0xa98d,0x010,0xa40d,0
8990,37.62522074,104.16.79.173,192.168.188.128,TCP,60,443  >  48670 [ACK] Seq=4064 Ack=453 Win=64240 Len=0,48670,0x5c5d (23645),0x00,0xa98c,0x010,0xef3d,0
8991,37.62522429,192.168.188.128,104.16.79.173,TLSv1.2,100,Application Data,443,0x8771 (34673),0x02,0x7e4a,0x018,0xe136,0
8992,37.62528423,192.168.188.128,104.18.217.82,TLSv1.2,217,Application Data,443,0x6b13 (27411),0x02,0x108c,0x018,0xcd7a,0
8993,37.62539101,104.16.79.173,192.168.188.128,TCP,60,443  >  48670 [ACK] Seq=4064 Ack=499 Win=64240 Len=0,48670,0x5c5e (23646),0x00,0xa98b,0x010,0xef0f,0
8994,37.62543262,192.168.188.128,104.18.217.82,TLSv1.2,100,Application Data,443,0x6b14 (27412),0x02,0x1100,0x018,0x00b3,0
8995,37.625529,104.18.217.82,192.168.188.128,TCP,60,443  >  57526 [ACK] Seq=4063 Ack=453 Win=64240 Len=0,57526,0x5c5f (23647),0x00,0x1fe3,0x010,0xe4ea,0
8996,37.62553667,104.18.217.82,192.168.188.128,TCP,60,443  >  57526 [ACK] Seq=4063 Ack=499 Win=64240 Len=0,57526,0x5c60 (23648),0x00,0x1fe2,0x010,0xe4bc,0
8997,37.62839769,192.168.188.128,207.180.129.149,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x7202 (29186),0x02,0xf9dc,0x018,0xd40c,0
8998,37.62863781,207.180.129.149,192.168.188.128,TCP,60,443  >  50524 [ACK] Seq=4365 Ack=326 Win=64240 Len=0,50524,0x5c61 (23649),0x00,0x0ffc,0x010,0xc999,0
8999,37.63601618,68.67.180.43,192.168.188.128,TCP,1514,443  >  38092 [ACK] Seq=2999 Ack=1555 Win=64240 Len=1460 [TCP segment of a reassembled PDU],38092,0x5c62 (23650),0x00,0x6322,0x010,0x25c6,0
9000,37.63603679,192.168.188.128,68.67.180.43,TCP,54,38092  >  443 [ACK] Seq=1555 Ack=4459 Win=40880 Len=0,443,0xdf6f (57199),0x02,0xe5c8,0x010,0x07b6,0
9001,37.63610485,68.67.180.43,192.168.188.128,TLSv1.2,145,Application Data,38092,0x5c63 (23651),0x00,0x687a,0x018,0xa7ef,0
9002,37.63614446,192.168.188.128,68.67.180.43,TCP,54,38092  >  443 [ACK] Seq=1555 Ack=4550 Win=40880 Len=0,443,0xdf70 (57200),0x02,0xe5c7,0x010,0x075b,0
9003,37.63891787,192.168.188.128,192.168.188.2,DNS,75,Standard query 0x1338 A geo.moatads.com,53,0x50dd (20701),0x02,0xeffe,,,0
9004,37.63892918,192.168.188.128,192.168.188.2,DNS,75,Standard query 0x455e AAAA geo.moatads.com,53,0x50de (20702),0x02,0xeffd,,,0
9005,37.64190376,104.16.79.173,192.168.188.128,TLSv1.2,92,Application Data,48670,0x5c64 (23652),0x00,0xa95f,0x018,0x3b1c,0
9006,37.64191817,104.18.217.82,192.168.188.128,TLSv1.2,92,Application Data,57526,0x5c65 (23653),0x00,0x1fb7,0x018,0x566b,0
9007,37.64192018,104.16.79.173,192.168.188.128,TLSv1.2,92,Application Data,48672,0x5c66 (23654),0x00,0xa95d,0x018,0x9ced,0
9008,37.64390907,192.168.188.128,192.168.188.2,DNS,74,Standard query 0x41c7 A px.moatads.com,53,0x50df (20703),0x02,0xeffd,,,0
9009,37.64392126,192.168.188.128,192.168.188.2,DNS,74,Standard query 0x2992 AAAA px.moatads.com,53,0x50e0 (20704),0x02,0xeffc,,,0
9010,37.645855,192.168.188.128,192.229.173.136,TCP,54,54158  >  443 [ACK] Seq=683 Ack=16245 Win=64240 Len=0,443,0xc0fa (49402),0x02,0x8e3e,0x010,0xbdc2,0
9011,37.64818684,192.168.188.128,35.186.249.84,TCP,74,54252  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3710505846 TSecr=0 WS=128,443,0x4638 (17976),0x02,0x5a4c,0x002,0xd79d,0
9012,37.64984144,207.180.129.149,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",50524,0x5c67 (23655),0x00,0x0ef4,0x018,0x5750,0
9013,37.65831867,192.168.188.128,192.168.188.2,DNS,71,Standard query 0xd484 A s0.2mdn.net,53,0x50e3 (20707),0x02,0xeffc,,,0
9014,37.65833029,192.168.188.128,192.168.188.2,DNS,71,Standard query 0xd319 AAAA s0.2mdn.net,53,0x50e4 (20708),0x02,0xeffb,,,0
9015,37.66037827,35.186.249.84,192.168.188.128,TCP,60,"443  >  54250 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54250,0x5c68 (23656),0x00,0x442c,0x012,0x5312,0
9016,37.66040552,192.168.188.128,35.186.249.84,TCP,54,54250  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,443,0x97b7 (38839),0x02,0x08e1,0x010,0xf3af,0
9017,37.66164692,192.168.188.2,192.168.188.128,DNS,271,Standard query response 0x1338 A geo.moatads.com CNAME nado-elb-us-east-1-1269904873.us-east-1.elb.amazonaws.com A 34.232.23.44 A 18.205.132.192 A 34.224.194.213 A 18.233.196.178 A 34.224.187.38 A 52.205.25.89 A 34.232.54.165 A 34.204.215.100,53766,0x5c69 (23657),0x00,0xe3ae,,,0
9018,37.6621355,192.168.188.2,192.168.188.128,DNS,225,Standard query response 0x455e AAAA geo.moatads.com CNAME nado-elb-us-east-1-1269904873.us-east-1.elb.amazonaws.com SOA ns-1119.awsdns-11.org,53766,0x5c6a (23658),0x00,0xe3db,,,0
9019,37.66867388,192.168.188.2,192.168.188.128,DNS,170,Standard query response 0x41c7 A px.moatads.com CNAME wildcard.moatads.com.edgekey.net CNAME e13136.g.akamaiedge.net A 207.180.130.125,37915,0x5c6b (23659),0x00,0xe411,,,0
9020,37.67793187,104.16.79.173,192.168.188.128,TLSv1.2,1514,Application Data,48672,0x5c6c (23660),0x00,0xa3c9,0x010,0x6ee6,0
9021,37.67795195,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=748 Ack=5561 Win=43800 Len=0,443,0x23db (9179),0x02,0xe20e,0x010,0xee0b,0
9022,37.67796942,104.16.79.173,192.168.188.128,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],48672,0x5c6d (23661),0x00,0xa3c8,0x010,0x928d,0
9023,37.67797445,104.16.79.173,192.168.188.128,TLSv1.2,1328,Application Data,48672,0x5c6e (23662),0x00,0xa481,0x018,0x5577,0
9024,37.677977,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=748 Ack=8295 Win=49640 Len=0,443,0x23dc (9180),0x02,0xe20d,0x010,0xcc8d,0
9025,37.67801664,104.16.79.173,192.168.188.128,TLSv1.2,810,Application Data,48672,0x5c6f (23663),0x00,0xa686,0x018,0x45e5,0
9026,37.67968547,192.168.188.2,192.168.188.128,DNS,212,Standard query response 0x2992 AAAA px.moatads.com CNAME wildcard.moatads.com.edgekey.net CNAME e13136.g.akamaiedge.net SOA n0g.akamaiedge.net,37915,0x5c70 (23664),0x00,0xe3e2,,,0
9027,37.67972507,104.16.79.173,192.168.188.128,TLSv1.2,1512,"Application Data, Application Data",48672,0x5c71 (23665),0x00,0xa3c6,0x018,0xeeda,0
9028,37.67973858,192.168.188.128,104.16.79.173,TCP,54,48672  >  443 [ACK] Seq=748 Ack=10509 Win=55480 Len=0,443,0x23dd (9181),0x02,0xe20c,0x010,0xad17,0
9029,37.67976617,104.16.79.173,192.168.188.128,TLSv1.2,102,Application Data,48672,0x5c72 (23666),0x00,0xa947,0x018,0xe49a,0
9030,37.6797692,35.231.90.176,192.168.188.128,TCP,1514,443  >  38604 [ACK] Seq=5013 Ack=1002 Win=64240 Len=1460 [TCP segment of a reassembled PDU],38604,0x5c73 (23667),0x00,0xdce8,0x010,0x52db,0
9031,37.67977218,192.168.188.128,35.231.90.176,TCP,54,38604  >  443 [ACK] Seq=1002 Ack=6473 Win=46720 Len=0,443,0x3204 (12804),0x02,0x0d0c,0x010,0xe209,0
9032,37.67977477,35.231.90.176,192.168.188.128,TCP,1514,443  >  38604 [ACK] Seq=6473 Ack=1002 Win=64240 Len=1460 [TCP segment of a reassembled PDU],38604,0x5c74 (23668),0x00,0xdce7,0x010,0xeb5b,0
9033,37.67977692,192.168.188.128,35.231.90.176,TCP,54,38604  >  443 [ACK] Seq=1002 Ack=7933 Win=49640 Len=0,443,0x3205 (12805),0x02,0x0d0b,0x010,0xd0ed,0
9034,37.67983552,35.231.90.176,192.168.188.128,TCP,1394,"443  >  38604 [PSH, ACK] Seq=7933 Ack=1002 Win=64240 Len=1340 [TCP segment of a reassembled PDU]",38604,0x5c75 (23669),0x00,0xdd5e,0x018,0x5edc,0
9035,37.6798446,192.168.188.128,35.231.90.176,TCP,54,38604  >  443 [ACK] Seq=1002 Ack=9273 Win=52560 Len=0,443,0x3206 (12806),0x02,0x0d0a,0x010,0xc049,0
9036,37.67984883,104.16.79.173,192.168.188.128,TLSv1.2,92,Application Data,48672,0x5c76 (23670),0x00,0xa94d,0x018,0x89a5,0
9037,37.67985118,35.231.90.176,192.168.188.128,TLSv1.2,534,Application Data,38604,0x5c77 (23671),0x00,0xe0b8,0x018,0xb2a5,0
9038,37.67985355,192.168.188.128,35.231.90.176,TCP,54,38604  >  443 [ACK] Seq=1002 Ack=9753 Win=55480 Len=0,443,0x3207 (12807),0x02,0x0d09,0x010,0xb301,0
9039,37.68162235,192.168.188.2,192.168.188.128,DNS,125,Standard query response 0xd484 A s0.2mdn.net CNAME s0-2mdn-net.l.google.com A 172.217.10.6,54771,0x5c78 (23672),0x00,0xe431,,,0
9040,37.68290408,192.168.188.2,192.168.188.128,DNS,137,Standard query response 0xd319 AAAA s0.2mdn.net CNAME s0-2mdn-net.l.google.com AAAA 2607:f8b0:4004:811::2006,54771,0x5c79 (23673),0x00,0xe424,,,0
9041,37.68291853,35.186.249.84,192.168.188.128,TCP,60,"443  >  54252 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54252,0x5c7a (23674),0x00,0x441a,0x012,0xa80e,0
